novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Sula (1973),Jude,212736,212740,thematic_reference,0.9,Jude,"er job working as a chambermaid in the same hotel Jude had worked in. The tips were only fair, but the h"
Sula (1973),charity,213240,213247,thematic_reference,0.8,Charity,"gone by; it hid from her the true motives for her charity, and, finally, it gave her voice the timbre she w"
Sula (1973),Jude,220366,220370,thematic_reference,0.9,Jude,"ont of me, behind me, in my head. Some space. And Jude filled it up. That's all. He just filled up the s"
Sula (1973),hope,230240,230244,thematic_reference,0.8,Hope,"there were rumors that blacks would work it, and hope was high in spite of the fact that the River Road"
Sula (1973),job,230568,230571,thematic_reference,0.9,Job,"k-no, they would not get that. But it was a major job, and the government seemed to favor opening up em"
Sula (1973),hope,231232,231236,thematic_reference,0.8,Hope,t Sula's throat. So it was with a strong sense of hope that the people in the Bottom watched October clo
Sula (1973),mark,239605,239609,thematic_reference,0.9,Mark,"that was how he knew she was a friend-she had the mark of the fish he loved), and one of her braids had"
Sula (1973),hope,244922,244926,thematic_reference,0.8,Hope,"e sunshine would last, as though there really was hope. The same hope that kept them picking beans for o"
Sula (1973),hope,244937,244941,thematic_reference,0.8,Hope,"d last, as though there really was hope. The same hope that kept them picking beans for other farmers; k"
Sula (1973),hope,246589,246593,thematic_reference,0.8,Hope,heir hooded eyes swept over the place where their hope had lain since 1927. There was the promise: leaf-
Sula (1973),lot,247941,247944,character_reference,0.7,Lot,"af-dead promise, they went too deep, too far... A lot of them died there. The earth, now warm, shifted;"
Sula (1973),Jesus,249879,249884,character_reference,0.85,Jesus,"from the way she remembered them forty years ago. Jesus, there were some beautiful boys in 1921! Look lik"
Sula (1973),Jesus,250028,250033,character_reference,0.85,Jesus,"with them. Thirteen, fourteen, fifteen years old. Jesus, they were fine. L. P., Paul Freeman and his brot"
Sula (1973),Paul,250058,250062,character_reference,0.85,Paul,"fifteen years old. Jesus, they were fine. L. P., Paul Freeman and his brother Jake, Mrs. Scott's twins-"
Sula (1973),lot,251749,251752,character_reference,0.7,Lot,e same nine that had been in the other one. But a lot of white ones. White people didn't fret about put
Sula (1973),lot,251838,251841,character_reference,0.7,Lot,"fret about putting their old ones away. It took a lot for black people to let them go, and even if some"
Sula (1973),Jude,252426,252430,thematic_reference,0.9,Jude,ace in her mind. For over twenty-five years since Jude walked out she had pinned herself into a tiny lif
Sula (1973),Jude,253022,253026,thematic_reference,0.9,Jude,"l that had been about. It didn't take long, after Jude left, for her to see what the future would be. Sh"
Sula (1973),numbers,263788,263795,thematic_reference,0.9,Numbers,stopped what they were do- ing and turned out in numbers to put the fallen sister away. It was Nel who fin
Sula (1973),Jude,266666,266670,thematic_reference,0.9,Jude,"that time, all that time, I thought I was missing Jude."" And the loss pressed down on her chest and came"
Song of Solomon (1977),SOLOMON,43,50,character_reference,0.7,Solomon,"THE UNIVERSITY OF LIBRARIES C    SONG OF SOLOMON SONG OF SOLOMON Toni Morrison Alfred A. Knopf, Ne"
Song of Solomon (1977),SOLOMON,59,66,character_reference,0.85,Solomon,"VERSITY OF LIBRARIES C    SONG OF SOLOMON SONG OF SOLOMON Toni Morrison Alfred A. Knopf, New York, 1993 UGL"
Song of Solomon (1977),Solomon,569,576,character_reference,0.85,Solomon,"oging in Publication Data Morrison, Toni. Song of Solomon. I. Title. PZ4.M883So [PS3563.08749] 813′.5′4 77-"
Song of Solomon (1977),numbers,2608,2615,thematic_reference,0.9,Numbers,rgia began to arrive addressed to people at house numbers on Doctor Street. The post office workers re- tur
Song of Solomon (1977),charity,3831,3838,thematic_reference,0.8,Charity,"Not Doctor Street, and were inclined to call the charity hospital at its northern end No Mercy Hospital si"
Song of Solomon (1977),lot,5134,5137,character_reference,0.7,Lot,"ide of her stomach. The rose-petal scramble got a lot of attention, but the pregnant lady's moans did n"
Song of Solomon (1977),mark,12876,12880,thematic_reference,0.9,Mark,"Mr. Smith's blue silk wings must have left their mark, because when the little boy discovered, at four,"
Song of Solomon (1977),Ruth,13493,13497,thematic_reference,0.9,Ruth,"sedan was for Sunday drives only, felt sorry for Ruth Foster and her dry daughters, and called her son"
Song of Solomon (1977),grace,15553,15558,thematic_reference,0.8,Grace,"s of their poached eggs. The way he mangled their grace, wit, and self-esteem was the single excite- ment"
Song of Solomon (1977),Ruth,15853,15857,thematic_reference,0.9,Ruth,"waited eagerly for any hint of him, and his wife, Ruth, began her days stunned into stillness by her hus"
Song of Solomon (1977),mark,16675,16679,thematic_reference,0.9,Mark,"able, she would look once more at the large water mark. She never set the table or passed through the di"
Song of Solomon (1977),Ruth,16940,16944,thematic_reference,0.9,Ruth,"he steps into the yard for his hour of exercise, Ruth looked for the water mark several times during th"
Song of Solomon (1977),mark,16966,16970,thematic_reference,0.9,Mark,"r his hour of exercise, Ruth looked for the water mark several times during the day. She knew it was the"
Song of Solomon (1977),grace,18156,18161,thematic_reference,0.8,Grace,"ussy willow, Scotch pine. But always something to grace the dinner table in the evening. It was for her f"
Song of Solomon (1977),Ruth,18302,18306,thematic_reference,0.9,Ruth,family from the people among whom they lived. For Ruth it was the summation of the affectionate elegance
Song of Solomon (1977),Ruth,19552,19556,thematic_reference,0.9,Ruth,"osed to have lumps in it. Mashed ain't the dish."" Ruth let the seaweed disintegrate, and later, when its"
Song of Solomon (1977),mark,19736,19740,thematic_reference,0.9,Mark,"he bowl and brushed away the scabs. But the water mark, hidden by the bowl all these years, was exposed."
Song of Solomon (1977),Ruth,20272,20276,thematic_reference,0.9,Ruth,"balm, a gentle touch or nuzzling of some sort. So Ruth rose up and out of her guileless inefficiency to"
Song of Solomon (1977),Ruth,22390,22394,thematic_reference,0.9,Ruth,"dow past the evergreen, the terror that sprang to Ruth's eyes came from the quick realization that she w"
Song of Solomon (1977),Ruth,22720,22724,thematic_reference,0.9,Ruth,mpered more by his laughter than by the branches. Ruth jumped up as quickly as she could and covered her
Song of Solomon (1977),Ruth,23677,23681,thematic_reference,0.9,Ruth,"cretive eyes and the startling contrast be- tween Ruth's lemony skin and the boy's black skin. ""Used to"
Song of Solomon (1977),lot,23736,23739,character_reference,0.7,Lot,"mony skin and the boy's black skin. ""Used to be a lot of womenfolk nurse they kids a long time down Sou"
Song of Solomon (1977),Lot,23793,23796,character_reference,0.7,Lot,womenfolk nurse they kids a long time down South. Lot of 'em. But you don't see it much no more. I knew
Song of Solomon (1977),Ruth,24338,24342,thematic_reference,0.9,Ruth,"carried his discovery not only into the homes in Ruth's neighborhood, but to Southside, where he lived"
Song of Solomon (1977),Ruth,24435,24439,thematic_reference,0.9,Ruth,lived and where Macon Dead owned rent houses. So Ruth kept close to home and had no afternoon guests fo
Song of Solomon (1977),Ruth,25413,25417,thematic_reference,0.9,Ruth,"im. So Macon Dead neither heard of nor visualized Ruth's sudden ter- ror, her awkward jump from the rock"
Song of Solomon (1977),job,25929,25932,thematic_reference,0.9,Job,"ilkman. It certainly didn't sound like the honest job of a dairyman, or bring to his mind cold bright c"
Song of Solomon (1977),Ruth,26622,26626,thematic_reference,0.9,Ruth,n a time when he had a head full of hair and when Ruth wore lovely complicated underwear that he deliber
Song of Solomon (1977),Ruth,27572,27576,thematic_reference,0.9,Ruth,"or,"" undressing of course was the best part. When Ruth was naked and lying there as moist and crumbly as"
Song of Solomon (1977),Ruth,31062,31066,thematic_reference,0.9,Ruth,on Dead who begat a second Macon Dead who married Ruth Foster (Dead) and begat Mag- dalene called Lena D
Song of Solomon (1977),First Corinthians,31124,31141,character_reference,0.7,First Corinthians,(Dead) and begat Mag- dalene called Lena Dead and First Corinthians Dead and (when he least expected it) another Maco
Song of Solomon (1977),Pilate,31312,31318,character_reference,0.85,Pilate,"d. And as if that were not enough, a sister named Pilate Dead, who would never mention to her brother the"
Song of Solomon (1977),Pilate,32505,32511,character_reference,0.7,Pilate,"is."" ""Say it."" 19 ""It's a man's name."" ""Say it."" ""Pilate."" ""What?"" ""Pilate. You wrote down Pilate."" ""Like"
Song of Solomon (1977),Pilate,32523,32529,character_reference,0.7,Pilate,"""It's a man's name."" ""Say it."" ""Pilate."" ""What?"" ""Pilate. You wrote down Pilate."" ""Like a riverboat pilot?"
Song of Solomon (1977),Pilate,32546,32552,character_reference,0.7,Pilate,"ay it."" ""Pilate."" ""What?"" ""Pilate. You wrote down Pilate."" ""Like a riverboat pilot?"" ""No. Not like no rive"
Song of Solomon (1977),Pilate,32637,32643,character_reference,0.7,Pilate,ot like no riverboat pilot. Like a Christ-killing Pilate. You can't get much worse than that for a name. A
Song of Solomon (1977),Jesus,32876,32881,character_reference,0.85,Jesus,"motherless child the name of the man that killed Jesus, do you?"" ""I asked Jesus to save me my wife."" ""Ca"
Song of Solomon (1977),Jesus,32901,32906,character_reference,0.85,Jesus,"e of the man that killed Jesus, do you?"" ""I asked Jesus to save me my wife."" ""Careful, Macon."" ""I asked h"
Song of Solomon (1977),Pilate,33025,33031,character_reference,0.7,Pilate,"""He give you your baby."" ""Yes. He did. Baby name Pilate."" ""Jesus, have mercy."" ""Where you going with that"
Song of Solomon (1977),Jesus,33035,33040,character_reference,0.85,Jesus,"you your baby."" ""Yes. He did. Baby name Pilate."" ""Jesus, have mercy."" ""Where you going with that piece of"
Song of Solomon (1977),Ruth,33865,33869,thematic_reference,0.9,Ruth,"er, and even that daughter's daughter. Long after Ruth was up and about, as capable as she ever would be"
Song of Solomon (1977),Pilate,33969,33975,character_reference,0.7,Pilate,"-and that wasn't much-of running the house again, Pilate continued to visit, her shoelaces undone, a knitt"
Song of Solomon (1977),Ruth,34326,34330,thematic_reference,0.9,Ruth,"like an in-law, like an aunt, dabbling at helping Ruth and the girls, but having no interest in or knowl"
Song of Solomon (1977),job,35210,35213,thematic_reference,0.9,Job,"d show some respect for herself. Could get a real job instead of running a wine house. ""Why can't you d"
Song of Solomon (1977),Pilate,35933,35939,character_reference,0.7,Pilate,"mon street women! Just like common street women!"" Pilate had sat there listening to him, her wondering eye"
Song of Solomon (1977),Pilate,36133,36139,character_reference,0.7,Pilate,"d, he had gone to the kitchen door. ""Go 'head, 21 Pilate. Go on now. I'm on the thin side of evil and tryi"
Song of Solomon (1977),Pilate,36215,36221,character_reference,0.7,Pilate,"in side of evil and trying not to break through."" Pilate stood up, wrapped her quilt around her, and with"
Song of Solomon (1977),Ruth,39284,39288,thematic_reference,0.9,Ruth,art of his mind about the first time he called on Ruth Foster's father. He had only two keys in his pock
Song of Solomon (1977),Ruth,40032,40036,thematic_reference,0.9,Ruth,"t he had been introduced to 23 his daughter, Miss Ruth Foster, and would appreciate having the doctor's"
Song of Solomon (1977),Ruth,41196,41200,thematic_reference,0.9,Ruth,"the loud silence of his dead wife, perhaps it was Ruth's disturbing resemblance to her mother. More prob"
Song of Solomon (1977),Ruth,41310,41314,thematic_reference,0.9,Ruth,s the ecstasy that always seemed to be shining in Ruth's face when he bent to kiss her-an ecstasy he fel
Song of Solomon (1977),Pilate,42640,42646,character_reference,0.85,Pilate,"gold teeth but said nothing, so Macon knew it was Pilate. He locked all his drawers save one-the one he un"
Song of Solomon (1977),Jesus,46532,46537,character_reference,0.85,Jesus,"Mr. Smith. He couldn't carry it. It's too heavy. Jesus, you know. You know all about it. Ain't it heavy?"
Song of Solomon (1977),Jesus,46588,46593,character_reference,0.85,Jesus,"you know. You know all about it. Ain't it heavy? Jesus? Ain't love heavy? Don't you see, Lord? You own s"
Song of Solomon (1977),Pilate,48509,48515,character_reference,0.7,Pilate,llowed a fence that led into Darling Street where Pilate lived in a narrow single-story house whose baseme
